"labels","text"
5,"好大一瓶，开始补充维生素 好大一瓶，开始补充维生素"
5,"漂亮 特别好看，挺舒服的，比平时的运动鞋大半个号，就是现在打八折了，能保价吗？"
5,"好东东 挺好的，大小合适，穿着很舒服"
5,"五星好评 宝贝不错，很满意"
5,"还可以 就是刚穿的时候脚面有点压 还可以 就是刚穿的时候脚面有点压"
5,"舒服好看 手工痕迹有一点点，很有感觉，擦色很好看。靴口比较小所以穿裙子裤子都好看。平底很舒服适合走远路。就是后面黑五又降价了。还是买早了。。。还没穿呢。"
5,"推荐一下 cat家的东西值得推荐，质量没话可说，够良心"
5,"非常好👍 给5岁儿子用正好，小家伙因这个杯子更喜欢喝水了，方便装包，推荐"
5,"THANK U AMAZON! 亚马逊送货员想的十分周到，恰逢中秋节收到手表。表的光泽十分赞，比原图的颜色更亮，最重要的是比市场价便宜。货真价实！感谢亚马逊"
5,"大小适中 挺好，略微有些小，还是挺该再买大半号。"
5,"很不错物美价廉 挺好的~质量有保证~。。以前从不去评价，不知道浪费了多少积分，现在知道积分可以换钱，就要好好评价了，后来我就把这段话复制走了，既能赚积分，还省事，走到哪复制到哪，直接发出就可以了，推荐给大家！"
5,"鞋型好看 泰国的比老挝的鞋型好看多了，保税区那种都是老挝的"
5,"一对 JBL 306p mkii 非常开心的一次购买，306p mkii 低音下潜足，最主要声音开得很小低音都能体现出来，声音解析清楚，值得推荐！"
2,"价廉物美 一直关注这个，这次活动价格低立即出手，一个星期到货，测试结果满意。"
3,"做工很一般 不如本地外贸裤子，做工很一般，裤腰用的一根绳，很粗糙。"
3,"号码大 号码至少大一号，质量还行吧"
3,"衣服尺码跟国内不一致 质量和包装还是不错，关键是衣服尺码比国内要大，需要购买的朋友注意，比你在国内买的小一号可能更合适。 本人身高176，70公斤，买了M号，结果太大，只能送人了。"
1,"包太小了。而且退货还要自己寄 包太难看了。这么小还要自己退货。怪不得亚马逊在中国半死不活的"
1,"颜色不正 颜色不正，想退还不方便"
4,"质量很好 非常好的食品接触型钢材，厚实，碗里还有刻度，，方便挤压柠檬和橙子汁，是德国品牌，谢谢亚马逊。就是有点小贵。"
4,"音源要好 一开始用手机，用btr3效果一般，挺想退的，后来换了用创新zen xtra一下子效果就出来了。后面还会尝试更好的dac 最大的特点就是低音不混，有力，高音不刺，声场分离度很好"
4,"偏绿 颜色偏绿，没有图上的鲜亮，小遗憾"
4,"比国内的运动品牌都便宜，性价比高 很好，比国内的质量好，又便宜。自己穿不错的。"
5,"好鞋 非常不错！鹿皮材质，清洁时麻烦点～"
5,"不错 我最喜欢他的一点就是宽口，好洗，奶粉不容易漏出来。但是喝奶的时候如果挤着奶瓶，奶粉会从排气孔漏出来。。。。"
5,"非常好用 个人觉得非常好用，首先没有噪声，2种模式，多种力度可以选择，夜间起床不会打扰到宝宝，收到是全新的产品，自带两个奶瓶，电源是英标的插头，需要插头转换器。上手简单。"
5,"东西不错 质量不错，号有点大，颜色比图片深，比较舒服。"
5,"好评 鞋子穿着舒服，高大上"
5,"很舒服 衣服很合身，98%棉和莱卡的，有弹性，本人181cm，体重102Kg，穿42/30的正好。"
5,"价格实惠，棒棒哒 孟国产的！！品相完美！！发货一周就到了。就是穿厚袜子右脚还是有点大😂以及下单后看着价格降了30不过不后悔哈哈哈哈哈哈哈哈哈"
5,"很不错的 首先要感谢海外购的客服，态度非常好。我2尺6的腰围，买的38的，觉得很合适，腰带性价比真的很好，国内肯定 买不到的，推荐购买，我在内蒙的农村，快递10天也到了，挻快的"
5,"很不错、值 没想到这么快、表很好.第一次海淘、很顺利！以后继续"
5,"质量不错，性价比高。 微弹力，33*32, 33对74公斤来说刚好，32对170高来说长了，这款30应该可以，无弹力款可选30."
5,"舒适 质量非常不错，穿着舒适，还会买"
5,"酷酷的马丁靴 因为拍错了，不是女儿要买的那款，皮子有点硬。女儿说退货麻烦就将就穿了。她喜欢这种怀旧的感觉酷酷的！还有增高的效果。"
5,"略大，建议买小一码 平常穿37码，这双穿37.5还稍稍大一点点，还挺舒服，也不怎么掉色"
5,"面料有些硬 面料有些硬，很薄，整体还可以"
5,"很好 柔软，手感很好"
5,"挺好的 挺好的"
5,"Good Good"
5,"好评好评 非常好，包装精致，保温效果不错！"
5,"切菜輕鬆多了 蔬果切片、切絲、切丁，碎肉(沒有碎肉機打得碎)，濃湯打碎，蕃茄打醬等一切都可以一分鐘內做好，還有碎冰跟碎干豆沒試，在這2個月內差不多隔天就用一次，因為實在太方便，以往要切半個至一個小時，現在用這料理機只要幾分鐘。連稅才1200，是我買了釨幾台料理機中性價比最高一台，所有刀鋒至今還是十分鋒利。"
5,"非常棒 宝贝非常棒，用料厚实，穿着舒服！"
5,"舒适度好，保暖性强。 穿着很舒服。"
5,"好、快 非常好，达到预期效果，即使很远，物流也不算慢"
2,"一般 到手感觉一般，不值得买"
3,"尺寸问题 质量不错，胸围腰围大了，175，65kg。"
3,"一般吧 外貌没问题，我就是看着好看才买的，但壶嘴设计有问题，倒水很困难，只有把壶身180度旋转，才能倒干里面的水。"
1,"为什么不能退货 收到包装很简陋，没有防伪码，打开后比较难闻的塑料味，还不让退，差评"
1,"亚马逊，这是要倒闭的节奏 我买的全新，为什么要发二手货给我？收到后包装保护膜没有，里面硬盘支撑泡沫只有一个！上机看了下使用八十九次，通电时间一千五百一十二小时！我以后宁愿在国内淘宝京东买都不在你亚马逊买！辣鸡！！！！！"
4,"常备品 活动价格不错，刷头经常替换，需要常备"
4,"还不错，布料一般。 布料一般，稍稍偏大一丢丢，184/75."
4,"质量不错 身高168，体重125，买的M码，偏大一点点，不过质量不错，样式也好看！"
4,"合理的价格 合身的质感 快捷的送货 还没有穿。但是呢，确实面料有些硬，不知道洗过以后，是否还会如此。我的想法是，还要啥自行车。一百多买的lee，还要啥自行车。我知足了。随便穿就好了。173cm，77.7kg，选的34×32的，合身。穿着有种半休闲，半正式的感觉。除了硬，摸着面料手感还可以。"
4,"不错 感觉比zoli的好！等bb大点用"
5,"划算 价格挺好的，时间也不是很久"
5,"很好 G-star裤子优点在剪裁"
5,"beyerdynamic 拜亚动力 DT990 PRO 耳机 喜欢古典音乐的这耳机是个不错的选择，三频宽松平衡，无放各种机器都能用包括苹果手机，其它手机还未试验过，接台式CD机效果好。"
5,"还没有开始用 我们现在还在用dr browns的奶瓶 这个comotomo的还没有开始用 没有什么包装盒 到手我捏了一下 还不错 至于奶嘴什么的我还不知道 宝宝会不会喜欢我也不知道"
5,"很满意 尺寸很精准，找一条自己合适的裤子，按照图示，量一下，换算为英制，就买了！很合适！172cm74kg,34W32L，故意买长了点，自己去裁缝处弄短一点就好！主要是腰要合适！"
5,"10t 超值的硬盘！不错"
5,"很棒 包装不错，鞋子合适，国内价格比较高，这里三百多拿下，特别开心"
5,"满意 比预计时间早了5天到货，超大的包装着实被吓到了。产品很给力，没得说！部件是大陆造，不过是在泰国组装的。"
5,"质量好，原装进口 质量很好，不愧为瑞士原装进口的"
5,"很好的表，戴了两年了，走时很准 防水效果好，功能多，到现在都没有用到所有功能。"
5,"大小合适 185 75 m码正好"
5,"满意 不错的裤子 材质剪裁都不错。我很喜欢"
5,"划算的旅游点 直到衣服穿上身，不安的心里才稍有平复，毕竟3件。"
5,"价格适中 喜欢，适合运动"
5,"大爱海外购 一直就喜欢亚马逊，品质有保证，服务也非常好，以前都是在美亚买，现在直接海外购太方便了，以后活动还会来！"
5,"一次愉快购物。 试过，挺合身。"
5,"舒适 薄、柔软、舒适！推荐"
5,"嗯 挺好看的，感觉某宝卖的假货太多，在某宝500多买的和这个质量完全不一样🙂🙂  宁愿多等亚马逊快递慢几天，也不想在某宝买鞋子了"
5,"合适 贴身的衣服了L码就很好了，175/90"
5,"比较薄 大小合适，质量不错。没有想象中厚，面料比较柔软轻薄，适合春秋不太冷的时候穿。"
5,"很好！ 衣服有一点点长！性价比很高！"
2,"质量差 174 64kg 男 。购入S，并不像全棉的，布料粗糙，直接上身有点儿糙庞皮，不舒服。另外长短虽然合适，但胳肢窝有点儿紧。"
3,"不知道内包装袋上的字体为什么会掉色 包装粗糙，不知道是不是正品？之前海外购买的冠军的帽衫感觉质量也不好~持怀疑态度~"
3,"刷毛做工粗糙 刷毛粗糙且不整齐，与以前购买的刷头比起来质量差距很大。"
1,"积压的库存发给我们垃圾海外购闹心 不知道积压了多久的库存，很多灰尘，而且黑色的外套胸前的折痕颜色已经褪色成红色了。"
1,"漏奶 给一星都是多的，十个有四个漏奶，袋子软趴趴的，一点儿都不好用"
1,"一般 12月就过期，真受不了"
4,"大腿处有点紧 大腿处有点紧绷，价格在海外购来说还是有点小贵，但ck的牛仔裤确实好穿，也比在国内买划算不少。"
4,"净等发货 跑步时候带这个表应该不错， 基本上没有感觉 这个表盘很好看 有Classic的感觉， 我又返璞归真把电子表换成指针的了 不过什么时候才能发货啊 跑步时候就可以带一个iPod Shuffle+ CASIO这个表了"
4,"整体不错 穿85C，买的36B，大小合适，防震效果没有想象的那么好，跑步还是会上下颠。胸部的布料很软，可能因此支撑力不够好，但是舒适度不错，整体偏满意。"
4,"派克 货到手，看起来不错，笔重，有质感，但是送人的包装简陋，没有礼品袋"
4,"码数正常 164，53KG，看评论买S，刚好，略贴身，袖子刷不起来，应该坚持买M的，会比较舒适，个人觉得国内穿什么吗就买什么码"
5,"保温 超轻，保温效果好"
5,"一般 东西还没用，不知道怎么样"
5,"很好的产品 速度很快。好评的。东西比想象的要大很多。看着很好"
5,"夏天空调房穿一穿也挺好的 薄厚对我来说刚好，本来就是买来夏天穿了，我比较怕冷，空调房要穿长裤，健身房也有空调，穿去健身也可以。"
5,"好用 配合mac用，很合适。"
5,"值得推荐 价格实惠，尺码合适，超赞"
5,"好 很舒服 鞋头有点大"
5,"非常好 非常好，非常好，非常好，重要的事情说三遍。"
5,"比国外买还便宜 平时穿运动鞋41.5， ECCO买40（我的三双ECCO都买的40的），长度正好，但是这鞋的鞋垫很厚，所以穿起来有点偏紧，不能穿厚袜子，希望穿穿会宽松些。"
5,"不错 性价比比较高，整体出色"
5,"good 颜色没有那么亮，比较暗，很合适，太亮太骚也不好。从密封性看比较好，还没用，感觉不会飞白。"
5,"大爱，特别重！ 买了两个不同型号，特别重，作为女生两只手拿都很吃力，特别好用，尤其是煎牛排。就是不巧刚买还没收到就便宜了八十，小郁闷。锅大爱。"
5,"其乐的鞋很好 鞋子很好！满意的一次购物体验，价格也很给力！"
5,"材质好，颜值高 材质很好，颜值也很高的一套餐具，宝宝用刚合适。"
5,"挺好的 袜子已经穿了，质量不错"
5,".. 挺好的 就是大了点  而且扭开后分成两个放好麻烦"
5,"方便 帮朋友买的 会员分分钟省下400多运费 prime真是值得一直续下去。朋友说机子不错，小朋友用起来也无压力，有送十几二十个胶囊。听说评论有积分，不知道积分能干嘛诶……"
5,"不错 大小还可以，就是衣长有点短"
5,"货真价实 日期很新鲜哦，我已经买了好多瓶了，相信美国亚马逊海外购。"
5,"一年了质量杠杠的, 越看越喜欢 一年了质量杠杠的, 越看越喜欢; 经典, 时尚"
5,"、好吃正宗不贵 感谢海外购平台，在好吃不贵保真的基础上买到很多心仪的产品。经过几轮购物，从130+到现在的100，之前的都买贵了，经验是该产品100左右价格可入"
5,"物有所值 尺码正常，脚肥穿着稍紧。体重72公斤，感觉弹性很好，跟阿迪boost差不多。下次试试2e的"
2,"缝隙大！ 感觉不贴合，很大缝隙！"
3,"做工太差了 线头到处都是，内衬都已经水洗脱毛了，糟糕"
3,"尺码偏大 尺码偏大太多啊，伤心"
3,"走路时有咯吱咯吱声音 鞋子没问题，就是走路时一直会咯吱咯吱想，感觉是鞋垫没刷胶固定好"
1,"感觉很山寨。 偏小，料暗。"
1,"两只大小不一致 两只大小不一致…………真是郁闷"
1,"品牌虚假 假的假的，这都能假，什么鬼"
4,"nice 骚绿，还行"
4,"热 挺热的，10度天气热的睡不着，有点想，北方应该适用"
4,"合脚 我平时穿41码的鞋子，这款很适合，只是感觉稍显硬，其他算得上perfect。"
4,"Blue Yeti USB麦克风 麦克风不错 声音很好 不足的是不能连接声卡 能连的话就完美了"
4,"还不错吧 还不错吧，质量还算可以。男性（这款衣服看评论很多女的买），172cm，68kg，M码穿着合适，不是很紧绷的感觉，但也不松垮。"
5,"合适 1米71，65公斤，小码合适。衣服略厚，但性价比很高。"
5,"鞋子不错 不错不错，鞋很舒服，号码合适，我的脚算比较宽的，普通码没问题。另外里面未加棉的，不是棉鞋。外观也挺好，无瑕疵，葡萄牙产到手不到700，帅"
5,"很不错 质感很好。很好，以前从不去评价，不知道浪费了多少积分，现在知道积分可以换钱，就要好好评价了，后来我就把这段话复制走了，既能赚积分，还省事，走到哪复制到哪，最重要的是，不用认真的评论了，不用想还差多少字，直接发出就可以了，推荐给大家！！"
5,"非常舒适 非常舒适，跟没有穿一样，我国内穿85A都紧，这款80A的正好，有点弹力"
5,"好 衣服比国内大一码，薄款冲锋衣，有可拆卸的抓绒衣衬里，有胶涂层的，什么叫坦克夹克，不明白，做工不错，亚马逊的各种质量好"
5,"尺码合适 真心不错，性价比高，尺码合适。"
5,"挺好的 一大瓶，挺实恵的！"
5,"囤货 还不错的，买来囤货的。"
5,"很好 7天到货，物流很快。包装完好，无穿着痕迹，显然是新货。上脚很轻，鞋垫舒适，皮质柔软不磨脚。完美的购物体验！"
5,"舒服 质量非常好，码数正，CK的裤子一流，性价比高"
5,"推荐购买 不怕摔，挺好的，孩子自己拿着喝奶完全没问题，难怪现在妈妈们全用这个"
5,"尺码偏小一点点 尺码偏小。174cm/72kg,穿M码，里面不能再套厚衣服了。M码标签上写的是175/92A。感觉比国内的175/92A要小一点。穿其他牌子的美版衣服M码是偏大一点的，比如始祖鸟、山浩、狼爪、Adidas等。这个倒是偏小一点，有点怪怪的。"
5,"非常好！ 180cm，78kg, 有点肚子，偏修身。质量非常好。衣袖也不会很长。推荐买。"
5,"太有爱了！ 衣服非常喜欢，我刚看到衣服就换上了！简洁而又文雅。 快递速度也比我想象的快些，邮递员也比较负责任。 多亏看了大家的评论，衣服卖得较合身！"
5,"物美价廉 物美价廉，方便实用！"
5,"推荐尺码合身 一如既往的好，内衣只选CK"
5,"合适 一米七三，八十六公斤，合适。"
5,"颜色炫酷，价钱合适 特别满意。从颜色到鞋型，到价格。我就是系带皮鞋的重视爱好者。不能再满意。 鞋子属于细长款，显得脚瘦，一般脚型都可以进去，我脚长250毫米，这个长度下买号就有点尴尬了，5.5uk，裸脚刚好，不能穿厚袜子。因为幅面较低，估计多穿就好，又不敢买6uk的，所以，鞋号稍微有点点问题。 打算等价格合适再入一双棕色的。这个灰色特别显得神秘及气质。 喜欢。"
5,"保暖毋庸置疑 买大了半码  很厚实 在北京穿完全无压力了这个冬天 就是开车不太方便"
5,"宝宝很喜欢 宝宝很喜欢大小刚刚好合适宝宝手拿"
5,"不错的一次购物 鞋子很好，是正品，尺码正"
5,"非常好 皮鞋穿42，这个拍的8.5M正好，超级合适，完美的一次购物"
2,"裤子质量 冲着厚木的牌子去买的，收到立马就洗了穿上，轻软是真的。但是腰部很松，才穿第二次松得都快掉下来了"
3,"建议买小2个码 薄款，挺舒服的感觉。就是太大了，送给比我大两个号的姑娘了。"
3,"产地？ 还是找不到产地，包装上下都找了"
1,"合适 size很准！给男朋友买的，因为成人款断货买的大童款，材质看起来是轻薄一点，不过也很好～ 选的特快，20号下单，26号到，感动到哭"
1,"发错货，差评 买的37码的，发过来确是38的，太大，本来想退货，可要寄到英国，我一个带娃的人还得跑到邮局去寄，真是太麻烦了，退换货真心不方便！差！"
4,"总体评价：好。 唯一的缺点是脚背面不是整张皮，怕雨天进水。有点夹脚脖子。型好，颜色好。"
4,"不错的购物体验 质感不错，穿着很舒服"
4,"颜色不满意 168cm身高，60公斤，稍微有点大，勉强可以穿。亚马逊有个巨大的bug：订单看不到下单时候的尺寸和颜色！！！衣服质量很好，但颜色不好看。"
4,"磨脚 lowa穿43.5 其乐42 这次danner8.5ee 较为宽松舒适 整体感觉不错 缺点是脚踝上方 筋这里磨 而且看鞋子 左脚比右脚磨的严重 出血脱皮那种 必须厚袜子加邦迪 舒适比不上zephyr 透气性不错 能控制不出脚汗"
4,"尺寸偏小 质量很好，但日本的尺码比国内小了，一定要买大一码"
5,"不错的益生菌 口味不错，女儿很喜欢！"
5,"合适 不错，好打理不起皱，性价比很高"
5,"4、5度穿着都不冷 保暖效果好 就是容易起球"
5,"尺码还是偏大 质量不错，就是尺码还是偏大，我170,体重80，也是看了别人的评价买了个m的，结果还是大了！不过穿着挺舒服，很轻很薄。我不知道这款是硬壳还是软壳，穿起来有沙沙的响声，这个有点不满意！"
5,"非常好 价格合理，尺码合适，做工好，很舒服"
5,"非常好，满意，提前一周到手 反正就是买了，很不错哦。非常好，满意，提前一周到手"
5,"德龙咖啡机很好 德龙咖啡机一直在寻觅，可惜国内太贵，看到了亚马逊有赶紧下手，功夫不负有心人，很喜欢，不会操作，只能问国内的客服，还好，很热心的教导我，现在要感谢无意识中买了和国内一样的机型，不然买来也不会用！"
5,"还不错 裤子材料一般，但对得起价格。"
5,"鞋底比较硬 汗脚有点粘粘的，鞋底比较硬"
5,"不要买错 是保冷的，买错了，小孩子感觉不需要保冷"
5,"好穿 面料很舒服，很好穿。"
5,"好 很棒，够宽松"
5,"母乳宝宝的最爱 好用！母乳宝宝的最爱～"
5,"希望好用 习惯性好评，希望用起来好！"
5,"完美 从外包装盒到盒内包装乃至保温效果，完美。但是那个像香油碟的东西是干嘛的？"
5,"适合牛仔裤风格 腰围89，穿迪卡侬88A的裤子，选34的刚好合适，用中间那个扣眼"
5,"东西不错 网上很多人推荐，东西很乖，质量很好，不过宝宝还不能用"
5,"给孩子买的 脚面稍紧，长短宽度都没问题。"
5,"好东西 终于到货，迫不及待试了一下，第一耳就感觉到是高素质耳机，慢慢煲，手机感觉效果没出来"
5,"鞋子不错 性价比高，样式不错，舒适"
5,"不太修身 和我国内买的码数一样的，就是不太修身有心理准备，因为前在国外买过同型号的李维斯，性价比确实高"
5,"很好 容量大.轻便，是我想要的"
2,"不满意 很失望 老公穿没多久鞋子颜色就变了 感觉像盖了一层沙子  最近鞋里面一根什么管也跑出来 没办法只能剪掉"
3,"袖子太长 为啥袖子辣么长，为啥袖子辣么长！"
3,"尺寸 体重130斤，165高，买了XL，太大了，要退货！"
1,"质量不行 这质量没法形容了，口袋漏的，接缝处开线。"
1,"破表别买 劝大家别买了，戴了四个月就坏了，表带起毛，时针不走了，齿轮坏了，日历也坏了。真是无语"
1,"搅拌棒磨损 今天打算使用才发现搅拌棒有几道很深的划痕，担心搅拌棒不是全新"
4,"腰部会下卷 腰部会下卷，夏天穿很热"
4,"性价比还不错 166，50kg买的M，大小还可以，较为舒服透气，材质略薄，黑色的掉毛毛严重扔掉了别的颜色的还不错"
4,"有待提高 皮带还可以，但是连个装的合子也没有"
4,"比国内买便宜太多 试用了一下，衬衫还是效果很明显，厚一些的棉T恤就比较一般了；不过确实比家里的挂烫机节省空间，基本能满足需求； 配件只有接矿泉水瓶的转接头，没有毛刷，没有布套子，更没有防烫手套和挂烫板了；"
5,"袖子和身过长。 袖子和身过长，其他都很好。180cm，80公斤，袖子和身有点长了。"
5,"非常好 给老人买的，他们很喜欢"
5,"高腰有点弹性 裤子面料比较软有点弹性，高腰的，2尺4的腰10s号裤长98cm，套保暖有点肥，可能小一号正好"
5,"合身 和李维斯的34的一样大，本人高178，重190，穿着正好"
5,"为啥会有这小洞 血迹非常逼真"
5,"很好 很好，很薄，夏天穿正好"
5,"大小合适 面料柔软舒适 大小合适 面料柔软舒适"
5,"性价比很高 码数很准确，上脚特别舒服，春夏日常穿着很合适。"
5,"各方面都无可挑剔，不过颜色似乎没有original正 original的颜色会更亮一些，这个有些磨砂或者说哑光的感觉，底没有很多人说的那么硬，连穿两天无任何不适，觉得不舒服的朋友估计是选错了尺码"
5,"赞 很多宝妈推荐的产品，亚马逊做活动，入手很划算，拿到手看下，没有划痕，送货也很快，点赞！"
5,"音质不错，对于我们不是发烧友来说 音质还是不错的，相信煲一下，会更好，这个价格还是满意的。"
5,"鞋很漂亮 体重大者福音。不用担心真假，售后。这就是超值。"
5,"最满意的保温杯 非常好，漂亮，最满意的保温杯"
5,"早发现这个奶瓶就好了 真的太可爱，太好用了！之前买了很多奶瓶，头都比较硬宝贝都不爱吃，只吃这个奶瓶，大赞！"
5,"还不错，索尼的品质有保证，亚马逊自营放心 还不错，索尼的品质有保证，亚马逊自营放心"
5,"好 袖子偏长，可以卷起来，很干练的感觉"
5,"质量不错 大小可以，适合。"
5,"大了 本身169cm，70kg，腿算粗的，买的W32*L29 大了点，W31会更合适"
5,"不错 加热很均匀，就是有点重，女的用有点困难"
5,"舒服又保健。 内衣穿一ck的永远正确，我一直买这个品牌的内衣，没有失望过。"
5,"好性价比豆子 新鲜，味道纯正，价格实惠。适合粗磨"
5,"以前一直用这个牌子的 挺好的"
2,"质量差 墨西哥产的，质量不行，有一股怪味。"
3,"便宜但做工一般 从包装到做工比国产版本差了至少一个档次，好在价格便宜。"
3,"耳机有点问题了 耳机右侧有时没有声音，不懂什么鬼。难道我买到了一个耳朵是真耳机，一个假耳机。"
3,"磨脚！ 穿了一次暂停，磨脚跟，会起泡…"
1,"严重掉毛 掉毛非常厉害，质量太差了，怀疑是否是正品"
1,"质量很差，不建议购买 不建议购买，质量很差"
4,"好看，但材质有点硬 我往小一码买了稍微有点小（袖子长还合适，但本人比较肥，所以觉得有点小），感觉稍微丰满一点点的就不需要往小一码买，瘦的人想穿成oversize也不要小一码了...面料比较硬，感觉摸起来手感没想象中好，但质量还不错，听说日亚会更舒适一些，下次试一试日亚的...."
4,"感觉比较廉价 尺码合适，比较标准，符合到手40多的价格预期，不如优衣库，线头多，做工一般，布料纯棉还可以，胸标感觉廉价的很。"
4,"有褶皱 寄到时里可能由于包装运输原因，有深深折痕，感觉面料受损了"
4,"性价比不错 夏天穿的，98cm的腰围L码正合适。质量还可以"
4,"感觉不值这个价 鞋底鞋面都跟软，帮做的不够细致，磨脚啊磨脚，水泡破皮......皮质也一般，打折出有了小鼓包，估计穿阵子就要破损"
5,"准时15天到达 速度飞快 值得购买 黑五96R买的 ✺◟(∗❛ัᴗ❛ั∗)◞✺ 刚开始u盘没自动装驱动 所以速度慢 读写都只有45MB/s  后来自动装上驱动课后考电影写入100MB/S多 读取稳定在200MB/S 我电脑是闪迪的固态  ，后来用软件测试速度也比官方的速度快  ，总之十分满意的一次海外购ε-('∀｀; )"
5,"CK牛仔服 CK牛仔外套很好超值"
5,"值得推荐 一直喜欢的品牌，已经多次购买。值得推荐。尺寸比国内稍大。"
5,"还没用，感觉应该不错的。 收到了，还没有实用，感觉应该不错的。"
5,"很满意！ 鞋子除了有一点重，其他都十分满意！上脚十分好看！"
5,"特别喜欢 特别好看，老公非常喜欢"
5,"物美价廉 非常喜欢的一双工鞋，版型很正，穿着舒适"
5,"好评 对我这个平常穿37码的人来说稍偏大 底好舒服ᶘ ᵒᴥᵒᶅ"
5,"最爱没有之一 易清洗摔不坏，除了刻度不太好看及不好温奶以外，全家最爱"
5,"低调的奢华 价钱跟惠威MK2差不多，但是比惠威看起来低调多了，同事看着问我是不是几十块的玩意，呵呵，买的Z实惠，有少少划痕，不仔细看不出来，买完后价格一天天往上涨，很快涨了一半多，怎么回事呢，不好的是亚马逊也不主动开个发票过来，还要去催，这不是浪费彼此的时间和金钱么 声音用一句话来说就是恰如其分，以前用惠威m200MK2感觉女声很腻，这个音箱虽然没有别人说的能听出吉他的松香味那么牛，但是能听出其冷静的态度"
5,"ALTO 蓝牙通用可再充电蓝牙接收器，带有 XLR 连接器 设备非常使用。"
5,"很好 实际商品符合产品描述，宝宝很喜欢抓握，出门都带着勺子。设计很合理。"
5,"8926OB Pro Diver不锈钢自动手表 我订的8926OB PRO，图片上是波轮型外圈，结果送到后却是8926OB齿轮型外圈。不知是图片展示错了，还是亚马逊搞错了，或者我看错了。价位放在这儿，也就懒得说理了。特意佩戴一段时间再评论，用料还是比较扎实的，精度也还可以，戴了10天也就快了1分钟，性价比不错。"
5,"好用 很好用，勺子放到热水里会变色，"
5,"质量没得说，棒。 好。质量好，样式喜欢。"
5,"非常好的商品 非常好的商品"
5,"好好好 刚刚拿到手的时候以为鞋底会滑，结果很舒适，不滑。皮子软，鞋子轻便、有型。太棒了👏"
5,"裤子质量不错，推荐购买 裤子还不错，只是看了评论说尺码略小就买了28，结果大了一点。 身高：174，体重：105"
5,"音质很棒 在此价位来说，这款音箱的音质绝对是超超值的。"
5,"不错的营养 儿子一直都在体育锻炼，现在用参加力量训练，要增加营养比例，选择了这款产品"
5,"不比不知道 快递包装简单，就一个不防压的气泡袋，收到时一个吸塑包装已压开裂。U盘很好，头一次买亚马逊海外购商品，一比较，价廉物美。"
5,"好评 不错，袜子穿着轻薄透气，10几度天穿没问题"
2,"质量般般 积压很久的货，每次洗都脱绒！估计穿的个把星期就变莎裤啦"
3,"太磨脚，穿过最难受的鞋…… 谨慎购买，一定要去实体店试穿下，外形不错，但是穿起来简直像脚镣，穿一上午就在脚脖前端磨出血……"
3,"非常好 177.140斤，L非常合适"
1,"不建议购买 用了半年，电池基本作废了，冲一次电只能用两三天，而且冲力很细了，刚冲满电用，那力度也像快无电的感觉，要死不活！不建议购买"
1,"质量不好。 款式还行。就是质量太差，穿了三天到处开缝，不是我撑开的，小腿那开了那么大口子，就算国内二线品牌，或者网红品牌，也不应该这样吧。对这牌子放弃了。"
1,"怀疑是二手的 裤子没有价签，而且充满了洗衣液的味道，真的怀疑是不是新的，必须退货！"
4,"还行 用了一段时间了，开锅好几次还是容易有黄锈。只能说一般吧"
4,"平时穿着玩儿吧 这个拿到以后，发觉这个条纹还是比较明显的，嗯，这个质量什么的就说是肯定跟ua还是有一定差距。"
4,"小巧是真，声音一般 声音真的很一般吧，也没觉得女声好吧。"
4,"comment 二十几天 在年末的最后一天终于到了 相比之前戴的G-shock要略显秀气 外观朴素 功能简单 价格一般 个人追求的不是经典 倾向外观和操作简洁的实用硬朗款式"
4,"价格还行 容量大，价格比一般网商便宜，可惜不自带保护包。"
5,"保温好 现在每天几乎都在用，瓶子很保温，每天的早餐不用愁了，我一般是晚上准备好材料，在锅里煮一下以后倒进瓶子里，到第二天早上都是很热，要凉一会儿才能吃，所以我很满意。"
5,"和国外代购回来的一摸一样 衬衣非常好，和国外买回的一摸一样"
5,"很好。 很好，一共买了三份，六盒。每两盒都用密封袋装好的，盒内还有减震空气袋子。发货也很快。"
5,"基本符合预期 噪音有点大，其他还可以"
5,"购买心得 相当满意  质量好  快递快"
5,"衣服很不错 日版的衣服，适合中国人，按平时穿衣的码数就可以了。惟一 不足的是衣服有些味道，应该是封装和运输途中产生的，需要晒一下。"
5,"质量不错。 颜色好看，质量可以。"
5,"满意的腰带 86腰围，这款85尺寸的恰恰好，皮质较薄，更适合夏天。"
5,"典型美式飞行夹克的style 衣服从美国直接发货，保证是正品。工，料不错，但主拉链粗糙，不如ykk精致。主要奔着品牌去买的，单从工，料上说，国内很多仿品不见得差，甚至有过之而无不及。买的是经典版M码，176，75，袖长ok，胸围，袖围偏大，上肢活动自如，无任拘束，下摆收紧，衣长编短，典型美式飞行夹克的style。"
5,"非常好 表面简洁，质量好，值！"
5,"扎实 合适贴身，面料扎实。"
5,"音质不错 音质不错，收货时间略长"
5,"很棒，喜欢！ 3年前买过同款的鞋子，既舒服又好看，质量还是杠杠的。到手703虽不很便宜，但也很值了！"
5,"很好 很好，没有味道，用过了才来评价的，感觉海外购还是很方便的，价格也还可以，下次还会再来"
5,"和原来的一样 包装很好，一看就是正品，和原配的没什么区别，运输也很快。非常满意"
5,"不错的选择 面料做工都不错 以后买裤子 就它了 唯一不足就是价格来回调整 有些郁闷阿"
