"labels","text"
5,"Article conforme à la description Très bon produit !"
5,"Rien à dire... si ce n'est que ces chaussettes sont très agréables à porter, très confortables et taillent bien. En résumé, très bien, à recommander."
5,"Conforme Pas encore utilisé. A voir dans le temps."
5,"Confort et détente Confortable et bonne qualite"
5,"Très bien Cool"
5,"Sobriété Voici une montre qui correspond très bien à la description faite sur le site. Montre sobre, bien finie, très classique mais très ""classe"". Envoi rapide et colis bien emballé."
5,"Vraies pierres . Belle facture . Joli rendu . Happy ! ( taille mixte , attention petits poignets ) Livraison en avance . Vraies pierres . Belle facture . Joli rendu . Happy ! ( taille mixte , attention petits poignets )"
2,"Insatisfaite Pour les douleurs de dos et nuque, pas du tout satisfaite, on ne ressent rien avec les picots du tapis,"
1,"Cafetière Luna Ce produit n’a jamais fonctionné! Affichage «&nbsp;erreur 02&nbsp;»!"
3,"Pas taille adapté Je chausse un petit 38 et là, ils proposaient un 37/38. Malheureusement la taille est trop petite. Pas jolie quand on a les pieds qui dépasse"
3,"Un peut déçu Fuit un peu."
4,"Bien Rien à redire. Très pratique."
4,"Sacoche Personnelle"
4,"Belle chaussures Ses chaussures m ont accompagné de nombreuses années, c était ma deuxième paire j aimais beaucoup la couleur bordeau. Au bout d un certain temps et après un usage intensif la semelle à commencé à se détacher et s user au point qu un trou se forme et les rendent inutilisable; rien d anormal pour les chaussures de ce genre après un certain temps. Je recommande quand même."
4,"ras ras"
5,"Très pratique. Ensemble très pratique cette produit. Je recommande vivement ."
5,"Parfait Article arrivé et déballé = tout semble parfait et il me convient parfaitement pour le prix. Pas encore utilisé car le bébé de 4 mois arrive fin juillet."
5,"Super bouilloire Super pour les amateurs de thé ! On peut régler la température . Elle est très silencieuse et jolie . Contente de mon achat."
5,"Petite sacoche Eastpak Exactement ce que je cherchais pour transporter ma phablette Asus ZenFone 2 qui est très bien protégée. J'y ajoute différents accessoires: kit main libre, câble de chargement avec la prise secteur..."
5,"Très satisfaite Bouilloire attendu car plus en stock pendant plusieurs mois, mais très contente d'avoir pu la commander ! La seule pour plaque à induction avec un design moderne qui ne fait pas mauvaise allure ! Temps de chauffe très rapide, siffle bien et poignée non chaude ! Je recommande !"
5,"Belle montre - tres bon rapport qualité/prix Utilisation journalière. Look digne d'une montre de grande marque."
5,"super chaussures!!! de vrais pantoufles,excellent produit"
5,"Remplace le balai !! <div id=""video-block-R34WYXOFQZ4VQN"" class=""a-section a-spacing-small a-spacing-top-mini video-block""></div><input type=""hidden"" name="""" value=""https://images-eu.ssl-images-amazon.com/images/I/81j5YkGzIOS.mp4"" class=""video-url""><input type=""hidden"" name="""" value=""https://images-eu.ssl-images-amazon.com/images/I/81j-7qPkgcS.png"" class=""video-slate-img-url"">&nbsp;Aspirateur très pratique , il remplace complètement le balai , très maniable, il aspire bien et  il a un  design plutôt sympa ! Le petit aspirateur est super facile d’utilisation aussi pour le nettoyage des voitures !"
5,"Protection assurée. Article satisfaisant. Pièces fragiles protégées pour déménagement. Très satisfaite."
5,"Géniale ! D'après moi c'est vraiment pratique,jolie et géniale Merci"
5,"La chaleur provoque de la détente J'utilise ce coussin chauffant pour détendre le bas de ma colonne vertébrale car j'ai des problèmes de dos. Je m'en sert tous les jours  et ça calme bien mes douleurs. J'en suis très satisfaite."
5,"Indémodables Des baskets indémodables, un modèle au look simple mais toujours réussi. La qualité est tout à fait correcte pour ce type de produit, et niveau confort rien à redire ! Concernant la pointure, elles taillent tout à fait juste. Prenez votre pointure exacte."
5,"Parfait pour un budget moins élevé que le qc35 de chez Bose ! Casque imercif pour des sensations en 360 ! La réduction de bruit sans son est déjà très bon mais quand on met la musique on entend plus rien sauf la musique qui est très bonne avec une bonne expérience d'écoute ! Reste plus que les réglages a pofiner ! J'apprécie le fait de pouvoir désactiver la réduction de bruit ! Manque plus que les boutons tactile ! Malgré le son, on entend encore un peu le son environnement !"
5,"parfait fonctionne correctement et délai de livraison rapide"
5,"ECOURTEURS SANS FIL POUR SMART TV Excellent. Se connecte vraiment très facilement. Le transmetteur se met en route immédiatement à l'aide du câble USB et pour moi du câble optique sur un Smart TV. Écouteurs très légers reconnus immédiatement Bluetooth (voyant bleu de l'émetteur et du receveur câble écouteurs). Couper le son sur la télécommande de la TV (mute). Le son est claire. Le son n'est pas aussi bon qu'un casque HIFI traditionnel mais on évite le poids et la chaleur sur les oreille. Pour des personnes portant des lunettes c'est un avantage. Nombreux câbles de connections et très bon emballage. J'en ai offert un à une personne âgée qui est ravie."
2,"Satisfait Pas mal"
1,"Pas terribles,😠 Ne tien pas au bout de 4 jour tout mes tableaux on finit par terre  et en mettant quand même 4 languette par tableaux  sur le pack dit jusqu'à 7kg 😕 les miens ne pèse pas plus de 360g je suis vraiment déçu de ce produit et bien évidemment vu que je les est accroché sa va être compliqué de se faire rembourser donc de l'argent gaspillé"
1,"Je ne recommande pas Produit non conforme à la description pas la bonne matière et ne tient pas bien au cheville"
3,"Une montre bien pratique Montre très pratique avec ses nombreuses fonctions et son mode vibreur. J'aime l'ergonomie des boutons de commandes, la qualité de l'éclairage, la facilité de réglage de l'heure. Je n'aime pas la hauteur excessive du boîtier. Prix bas et donc une bonne affaire. Service marchand et délai de livraison impeccables."
3,"Polar hiver Produit moyen. Taille correcte, mais boursouflure sur le tissu !"
4,"Bague mixte. Très belle bague solide grande qualité, belle finition. Facile de trouver la taille avec le tableau fourni."
4,"Un cadeau qui a plu. Celle a qui j’ai offert ces baskets en a été ravie."
4,"Super Acheté bracelet pour douleur articulaire.  Depuis 1 mois je ressens du mieux. Moins de douleurs musculaires Je suis super ravie."
4,"Je recommande Produit de bonne qualité je recommande"
5,"Super 👍 Indémodable 👍 je ne les quitte pas et va avec tout 😉"
5,"livraison rapide _ efficacité à vérifier dans le temps Livraison rapide et conforme à ce qui était annoncé. J'ai acheté ce produit afin de faire fuir les éventuels oiseaux qui ravagent mes cerisiers. Efficacité à valider dans le temps, pour le moment, c'est impossible de juger."
5,"Lampe pratique et bien conçue C’est une petite lampe compacte (14 x 14 x 4 cm) et légère (env. 400 grammes). Elle se branche sur le secteur, ou sur sa batterie incorporée (environ 4 heures de charge pour une heure d’utilisation). La notice d’utilisation fournie est très claire et complète. D’un design passe-partout, la lampe est très bien finie, très simple à utiliser : un bouton pour la mettre en marche, et deux boutons pour régler la puissance d’éclairage. Le pied sur lequel elle repose n’est pas très stable, mais cela reste acceptable. Je l’utilise tous les jours une vingtaine de minutes, entre 9 H et 10 H du matin, depuis 3 semaines, et cela ne me pose aucune contrainte… je suis retraité, mais je pense que dans un bureau, son utilisation ne devrait pas perturber votre entourage. Vu son encombrement et le fait qu’elle soit rechargeable, elle peut être emmenée partout (Une poche de rangement est prévue). Concernant sa réelle efficacité, je peux difficilement me prononcer : je n’ai pas de problème de déprime, et je dors correctement. Effet placebo peut-être, mais je me sens très actif pendant la journée depuis que j’utilise cette lampe… Pour ceux qui ne connaissent pas la luminothérapie, et ses effets positifs contre la dépression saisonnière et les troubles du sommeil, je leur conseillerais de lire les articles à ce sujet sur internet, et d’en parler à leur médecin : son jugement sera certainement plus précis que le mien."
5,"Parfait pour la sécurité Conforme à l'attendu. A recommander pour ceux qui travaillent avec des pierres, des parpaings à la maison !"
5,"Mystic J'utilise ce produit pour parfumer des pièces et faire en sorte que mon chat n'urine pas a certains endroits. Je recommande !!!"
5,"Super bouilloire ! Je recommande J’ai acheté cette bouilloire car elle donne la température de l’eau, indispensable pour faire un bon thé. Son design rétro est très chic. Je recommande vivement."
5,"Collier cœur argent Je viens de recevoir ce jolie collier vraiment jolie il est très fin reçue avec une boîte a bijoux très bien présenté je ne regrette pas de lavoir acheter bien au contraire je recommande vivement pour un effet Cadeau. 😃"
5,"RAPPORT QUALITE PRIX PARFAIT"
5,"C'est  bon Cartouches d'encre de bonne qualité. RAS"
5,"Surprenant Par rapport a l'encombrement, le son est très bon, les basses sont présentes mais saturent un peu au volume maximum. La housse rigide et le câble de sont de bonne qualité. L'appairage bluetooth est simple, il suffit de laisser le bouton central enfoncé quelques secondes. La portée bluetooth avec le téléphone permet de s'éloigner d'une dizaine de mètres sans perte de signal, top! Il est très stable sur les oreilles, aucun soucis pour courir avec. Je recommande!"
5,"Pour mon père Commandées pour mon père qui est un adepte de cette marque, elles sont parfaites pour un prix très correct !!"
5,"Très bien Très bien"
5,"top mode cadeau  d anniversaire pour jeune femme 23 ans elles est ravie"
5,"Le top ! Ma première montre casio. Je l'ai acheté par curiosité et j'en suis ravi. Montre très discrète (on oublie qu'on la porte tellement qu'elle est fine), à les fonctions de base (chrono, date, lumière, étanche) et le petit ""bip"" à chaque heure est pratique."
5,"Très bon produit Très pratique. Reçu très vite. Se nettoie facilement"
5,"TEMPéRATURE DE LA MER Je nage beaucoup et longtemps, en début de saison et à l'arrière saison, en combinaison si nécessaire. Il est important pour moi de connaître la température de l'eau, suivant la météo. Cette montre répond à mes attentes, facile d'emploi, (notice explicative en français), chiffres très lisibles, bracelet souple qui s'adapte à mon petit poignet. (je suis une femme). Mais ce modèle comporte d'autres applications... Je recommande"
2,"Pas de son Le son est très léger et pourtant la charge est à 100%"
1,"Remboursée ou échangé ? Menteau recut trop grand et recut avec la moumoute de la capuche colplètement tachée."
1,"Non-recommandé. Joli petit bouilloire; dommage que l'interrupteur ne marche plus avec deux utilisations. Je vais essayer de demander qu'il soit remplacé. Fabriqué en Chine, bien sur."
3,"Conformes et agréables à porter, mais un peu légères (fragiles) Biens finies, douces et agréables à porter, mais je ne pense pas qu'elles feront très long feu car tissage un peu léger et talons guère renforcés. Pas mécontent, mais j'attendais un peu mieux de Puma en terme de résistance et tenue dans le temps"
4,"Très belle montre résistante Montre parfaite pour moi qui découvre l'univers des G-Shock. Elle fait parti de l'héritage de cette marque.  Très facile à utiliser, même sans lire le manuel.  Un seul regret, je l'ai reçu avec une micro rayure sur l'écran mais cela ne se voit que d'assez près donc inutile de la renvoyer.  Envoi très rapide et prix le moins cher par rapport à boutiques physiques."
4,"bon produit parfait pour les balades en foret  , faire du sport il est doux et chaud et a une belle coupe"
4,"pas cher et très bon Ce micro est idéal pour réaliser ce que je voulais faire. je souhaitais améliorer les enregistrements video de formation que j'effectue avec un logiciel de capture d'écran, et ce Bird UM1 usb se connecte parfaitement avec le mac, et fonctionne tout de suite. La qualité du son est extrèmement bonne pour ce type d'usage. Il n'y a rien à redire sur la fabrication. Il faudra sans doute acheter un filtre anti-plosive pour faire de mes enregistrements un vrai succès."
4,"Bien sauf bouchons Petit prix pour deux pack de feutres. Seul bémol les bouchons tiennent très mal, donc il faudra sans cesse passer derrière vos enfants pour vérifier. Après les mines fines sont quand même solides. Large choix de couleur."
5,"Impeccable Super et très belle"
5,"Je le conseille Sympas léger et bonne qualité pour le prix"
5,"Tapis Tapis"
5,"Colle parfaitement Rien à redire"
5,"Converse Bien taillé, nickel confortable"
5,"Parfait ! Très belles chaussures elles scintillantes et elles sont rehaussées comme je voulais. Pour ma part je fais du sport avec et c'est nickel car je ne supporte pas les baskets plates."
5,"Satisfaite Convient parfaitement en 2-3-4 mm pour les piercings très rapprocher comme les miens, pas d'allergies, les fermoirs sont biens, je suis très satisfaite"
5,"Faciles d’entretien et résistantes Excellente chaussette pour la marche active"
5,"Simple mais efficace Livraison rapide. A peine arrivé il a été testé ! son design style bois lui donne un style agréable Il suffit de mettre de l'eau quelques gouttes d'huiles essentielles et il remplit sa fonction. Il diffuse une petite vapeur donc attention aux supports en dessous et peut être mis en fonction avec une petite lumière. très facile à utiliser"
5,"Ravie Très bien, j'en suis contente! Je dois ouvrir le capuchon pour obtenir la température désirée mais cela va très vite. Elle est belle et l'avantage c'est qu'on peut choisir nimporte quelle température que lon souhaite !"
5,"Lessive fait pour les problèmes cutanées ou d'allergie Mon fil fait beaucoup de réaction cutanée mais avec la lessive paillette plus de souci...a doser car laisse facilement un dépôt blanc dans la machine."
5,"All 972 Lourd comme dab"
5,"Casque de très bonne qualité Casque parfait rien à critiquer ! Casque confortable..isolant bien le.bruit environnant."
5,"magnifique cadeau ce bracelet en cristal Améthyste Swarovski est livré dans un élégant coffret cadeau bijoux, je l'ai offert a ma femme pour l'occasion d'anniversaire mariage, et elle était aux anges.. C'est un très joli bracelet, Bijoux en cristal élégants, Il est de très bonne qualité (le temps le confirmera). très agréable et donne un excellent effet au poignet. ma femme est ravie ! À ce prix , facile de faire plaisir."
5,"Parfait pour préchauffer la partie du dos dans le lit avant de se coucher Parfait pour préchauffer la partie du dos dans le lit avant de se coucher La température est agréable , elle mériterait d'être un peu plus chaude, surtout que c'est prévu (pour moi) pour préchauffer la partie du lit, où se trouvera le dos. Il faut impérativement mettre la température au maxi c. à d.: 3"
2,"Arrivées cassées Très jolies boucles d'oreilles, très fines mais arrivées cassées du coup je ne peux pas les mettre, dommage car elles me plaisaient beaucoup."
1,"Roland non le produit est tres mal cousu au niveau des coudes"
3,"sabot de bon sabot en bois et cuire ,taille correctement maintenant a voir sur le long terme pour la qualiter sinon vu comme sa a l aire de bonne qualité"
3,"Produit correct moyen La couleur sur les photos imprimées ne gardent pas leur vivacité d'origine. Les photos ne restent pas plates. Elles se vrillent."
4,"Taille grand, Belle qualité Acheté pour mon fils de 13 ans en S, porté par mon compagnon qui porte normalement du L. Un peu grand, mais sinon beau produit, belle qualite. Satisfaite, mais pas pour le bon porteur."
4,"Assez cher mais qualité correcte Aucun souci au niveau de la commande, la livraison est rapide, le produit bien emballé. Mais ces cartouches sont assez chères, même si je préfère utiliser des cartouches HP plutôt que des cartouches ""non authentiques"", la qualité est bonne mais pas exceptionnelle. Je n'ai pas compté le nombres de pages que nous imprimons avec un ensemble de cartouche noir/couleurs, mais il me semble que ce n'est pas énorme. Cependant la différence entre la cartouche ""normale"" et la cartouche ""XL"" se remarque."
4,"Un livre à mettre entre toutes les mains Les textes sont un peu trop minimalistes peut-être, mais les illustrations sont vraiment magnifiques,originales et pleines de créativité, ce qui est précieux pour évoquer celle des femmes! Toutes sortes de femmes, et pas seulement des héroïnes politiquement correctes car même Mme Thatcher y figure: pas de raison! l'égalité des sexes c'est aussi donner aux femmes le droit d'être aussi dures que les hommes!"
4,"Bien Fait sont job."
4,"Biovie Savon Noir Liquide à l'Huile de Lin 1 L - Lot de 2 Bon produit ,efficace ,lavage ,et utilisation correcte."
5,"Parfait Je voulais depuis un moment une montre casio. Je trouve celle la tres jolie, élegante, habillée. Elle est facilement réglable et s'adapte à tout type de poignet !! Confortable, elle se marie avec n'importe quel type de tenue. Elle resiste à quelques gouttes d'eau type si vous vous lavez les mains avec ou faite la vaisselle ou qu'il pleut dehors, aucun soucis !!"
5,"Recommande Nikel"
5,"sacoche poitrine j'en suis tres content et vraiment pratique pas encombrant quant on la sur soit super produit"
5,"Très confortable Impecable je chausse du 39 j'ai pris 39 et elles vont très bien. Très condortable"
5,"Des chaussons pour randonnée Hyper confortables. Très bonne semelle qui permet de tout franchir. Donne un jolie style en plus."
5,"Excellent produit Le pied est fort heureusement doté de dispositifs de serrage. Le poids de ce micro est parfait pour le bras en extension maximale. Très agréablement surpris par la bande passante du micro qui pour mon oreille est parfaite. Très bonne facture surtout à ce prix-là. Avant que les questions n'arrivent : Oui, il lui faut une alimentation phantom sinon pas de son ! Il est préférable de remplacer le Jack 3,5 en bout de câble par un connecteur XLR Mâle. Je recommande vivement."
5,"Très belles boucles Très jolie créole argent. Elle sont très fine et discrète tout en étant grande. L'avantage très légère à porter donc ça ne déforme pas le lobe de l'oreille. Le fermoir est coulissant est facile à fermé."
5,"Top Très bien et livraison rapide"
5,"Parfait Étanche, pratique, solide. Fait parfaitement son travail. Et résistant. Caoutchouc de bonne qualité qui résiste aux à-coups. Bon produit ."
5,"Parfait On a commandé celui en 330ml car 270 ça faisait juste. On adore Dodie et ses animaux. Tétine solide. Je recommande."
5,"Confortables et bien ajustés Shorty très agréable à porter de par la matière et la coupe. Il prend bien la taille sans écraser le ventre et monter trop haut et descend bien juste à peine au-dessus de la mi cuisse. Un shorty digne de ce nom et non pas un panty. Parfait !"
5,"Idée cadeau anniversaire Ces feutres ont eu un bon succès pour l'anniversaire de ma fille ! Original, cela change des bonbons !"
5,"super confortable Je men sert tout les jours au travail elles sont super"
5,"Très belle chaussure mais chaussent grands Chausse trop grande"
5,"ras ras"
2,"Bof je l’ai retourné Pour les appels ça a été un désastre mon interlocuteur ne m’écoutait pas et ça coupait tellement."
1,"Me faire rembourser ! J'ai utilisé les baskets 2 mois, uniquement de manière urbaine. Pas de sport. Un vrai scandale. Troué à la semelle, elles prennent l'eau, je n'ai jamais vu ça !"
1,"Très déçu Au bout d un moi cable HS espère un geste du vendeur pour reprendre son produit"
3,"commander d'une boite de 12 pierres et ils manquent l'Agathe et la sodalite IL manque deux pierres dans la boîte et c'est décevant pour ma petite fille qui adore collectionner ces pierres. Pouvez-vous l'échanger? Merci de me tenir au courant."
3,"Qualité très moyenne. Très esthétique ! Mais un peu longue pour chauffer l'eau."
4,"Attention c'est petit! Mon redmi note 5 tient tout juste dans les poches zippées et ne rentre pas dans la poche frontale aimantée. Aimant qui est très faible voir même anecdotique. J'y mets téléphone, portefeuille et clés, je ne pourrais pas mettre plus. C'est ce que voulais donc ça tombe bien ! 4 étoile car ça fait le taf et c'est pas trop moche pour un petit prix."
4,"tres belle Hotte tres belle et efficace , silencieuse , et pas cher , que demander de plus ?"
4,"Trés bien , facile à utiliser A voir sur la durée si cela aide vraiment le mal de jambes..."
4,"produit conforme pour son prix il absorbe bien et ne se déchire pas trop vite"
5,"Bon produit Je l'utilise pour la première fois pour faire ma lessive maison c'est un bon produit"
5,"Parfait ! C'est dans cette boutique que j'ai trouvé le meilleur tarif et mon produit a été envoyé très rapidement et très bien protégé. C'est tout ce que j'attendais de mieux, parfait !"
5,"Rapport qualité-prix imbattable Moins cher que sur puma.fr ou autre commerces Très bonne qualité"
5,"CARTON DE 20 CARTOUCHES D'ENCRE Très bonnes cartouches d'encre. Attention au carton d'emballage trop juste: il a dû être recollé dans les locaux du transporteur. Il vaut mieux envoyer deux cartons de 10 groupés."
5,"top tres bon rapport qualite / prix"
5,"Validé Grand et pas moche."
5,"Rendre l'éclat au linge blanc Le linge blanc devenu gris a retrouvé tout son éclat très  satisfaite de ce produit."
5,"génial ce leggings peut etre portés comme pantalon, ou pantalon de sport, s'adapte très bien au physique, ne glisse pas, tiens bien à la machine!"
5,"bottes Bonjour super contente de mon achat, mon fils est ravi!!! pour balades et bricolage jardin, très bonne finition et bon produit!  merci"
5,"parfait et confortable Il est parfait, il taille bien et il est très confortable a porter. Je le recommande vivement. Je n'ai pas regretté mon achat"
5,"Une odeur de propre 1 berlingot pour une grosse machine (ma machine est une 7 kilos)... je n’y croyais pas trop. D’autant que mon linge était trèèèès sale. Bref, 6-7 kilos de linge très sale, un programme «&nbsp;mixte&nbsp;» à 30 degrés, un berlingot de lessive et mon linge est ressorti nickel avec en prime, une odeur de propre (oui oui, je sais que c’est chelou de parler d’odeur de propre 🙄🤔)... je disais donc AVEC UNE ODEUR DE PROPRE. En plus, la boîte est super pratique. J’adore"
5,"Magnifiques! Confortable et jolies, elles se prêtent très bien à une tenue casual.  À un prix défiant toutes concurrences. Je recommande!"
5,"Conforme Très beau bracelet, et qui a bien les effets décrits. Pourtant je n'y croyais pas trop... Je ne le quitte plus !"
5,"A voir pour ce qui est de la résistance des arches Rien à redire des évolutions en terme de réduction de bruut par rapport à l'ancien modèle, reste a voir ce que cela donne au niveau de la durabilité car le précédent modèle très fragile sur la structure péter rn moins de 2 ans pas terrible"
5,"Super montre Reçu la montre en temps et en heure. Identique à description."
2,"contrefacon contrefacon"
1,"Moteur HS au bout d'un mois Certes bien pratique pour mélanger le lait infantile épaissi, mais le nettoyage est délicat si l'on ne veut pas déformer la tige du mélangeur qui se tord malgré le suivi des recommandations du manuel. Gros point négatif : le petit moteur du mélangeur est mort au bout d'un mois d'utilisation !"
1,"Mauvaise recommandation de Amazon Ce produit n'est pas adapté au micro NT USB que j'ai acheté. Impossible de monter le pop shield du micro sur le support, et impossible d'accéder aux boutons de réglage du micro une fois monté sur le support. Merci Amazon de m'avoir fait dépenser mon argent pour rien"
3,"Très jolie mais douloureuse Chaussure bien taillé (je fais un 37/38 j'ai pris un 38), très jolie, véritablement blanche. Gros point négatif : elles tiennent mal au niveau du talon et glissent en marchant ce qui crée un frottement permanent et les ampoules qui vont avec. A prévoir pour la première semaine : des pansements et de la patience"
3,"Un peu deçu Bof.. vue le prix je ne m'attendais pas au top du top de la qualité.. Mais j'espérais quand même un peu mieux. Le casque semble fragile, et le son n'est pas terrible. Enfin bon au vue du prix je recommande quand même"
4,"Très bon produit et qualité prix. Très bien pour les clefs papier téléphone portable et même des fois sandwich."
4,"Très bien mais Taille très étroit Taille tres étroit , donc d’une certaine façon petit. Selon votre coup de pied et largeur de pied, commander une voire deux demi tailles au dessus. Sinon très confortable et bon maintien. Dommage que ce soit fabriqué en Asie du sud est."
4,"Ravi Bonne qualité!"
4,"Très bon mais attention aux finissions Respecte la compatibilité promise par le constructeur. L'esthétique du micro est très belle. Cependant, les finissions ne sont pas très belles, quelque fils qui dépassent. Cela reste tout de même un très bon produit."
5,"Vraiment pas mal. Fonctionne parfaitement sur mon imprimante EPSON DWF 2650. Effectivement l'imprimante détecte que ce ne sont pas des cartouches de marque mais il suffit de lui dire qu'on veut tout de même continuer. La qualité des couleurs est clairement pas aussi bonne que pour les cartouches originales mais bon quand on n'imprime qu'en noir et blanc, pour le prix il ne faut pas se priver."
5,"Qualité d'impression à bas prix Edit au 18 novembre: Contrairement à beaucoup d'avis négatif sur le produit, je le possède depuis mai, j'ai fait 314 impression et il me reste toujours 64% d'encre. Sachant que j'imprime toutes mes factures avec le logo, donc avec mon utilisation franchement je pense être pas loin des 1k de pages sans trop de problèmes.  Fin mai: On retrouve la qualité des toner Samsung, vu que s'en est un, il fonctionne bien, a une vrai bonne capacité d'impression, contrairement à des produits compatible, et il ne bave pas. Super"
5,"Chaussettes nike Super rapide je recommande"
5,"Article de qualité Design et qualité de la sacoche incroyable."
5,"Couette super Acheter pour l'hiver car je suis une très grande frileuse au points que je dois dormir avec 2 bouillote. J'en avais marre de les faites le soir j'ai donc opté pour l'option de la couverture chauffante. Nous avons un lit de 2x80 du coup la couverture est juste sur mon lit mon mari apprécie vu que lui a toujours chaud. Le coter gris est tout doux ce qui est très agréable moi j'adore. Le H sur le boitier est la puissance maximale. La couverture chauffe en 1h est après elle se mets 1. Facile d'utilisation la 1er fois.  Je crois que personnellement je ne pourrais plus m'en passer je l'adore"
